Date,Time,Open,High,Low,Close,Volume
2010.08.05,00:00,137.099,137.461,135.762,136.372,65713
2010.08.06,00:00,136.368,137.037,135.454,136.267,61678
2010.08.09,00:00,136.468,136.971,136.181,136.608,54058
2010.08.10,00:00,136.604,136.664,134.924,135.192,73900
2010.08.11,00:00,135.205,135.398,132.779,133.320,83852
2010.08.12,00:00,133.319,134.665,132.969,133.739,78007
2010.08.13,00:00,133.735,134.791,133.339,134.338,67950
2010.08.16,00:00,134.407,134.447,133.157,133.560,65811
2010.08.17,00:00,133.562,133.913,133.036,133.239,72550
2010.08.18,00:00,133.240,133.724,132.431,133.145,70388
2010.08.19,00:00,133.151,134.016,132.778,132.940,80767
2010.08.20,00:00,132.927,133.295,131.962,132.941,71526
2010.08.23,00:00,132.993,133.309,131.811,131.886,65354
2010.08.24,00:00,131.884,132.071,128.774,129.604,85380
2010.08.25,00:00,129.593,131.007,129.584,130.881,80607
2010.08.26,00:00,130.885,132.006,130.786,131.093,78153
2010.08.27,00:00,131.092,132.536,130.488,132.292,77569
2010.08.30,00:00,132.570,133.578,130.617,130.701,66419
2010.08.31,00:00,130.702,130.938,128.632,129.176,81118
2010.09.01,00:00,129.175,130.903,128.786,130.459,70657
2010.09.02,00:00,130.456,130.569,129.155,129.733,61733
2010.09.03,00:00,129.724,131.640,129.631,130.269,54010
2010.09.06,00:00,130.249,130.638,129.231,129.480,42601
2010.09.07,00:00,129.471,129.578,127.883,128.609,69943
2010.09.08,00:00,128.615,130.299,128.038,129.735,77812
2010.09.09,00:00,129.734,129.954,128.550,129.332,72670
2010.09.10,00:00,129.337,130.035,128.979,129.192,69713
2010.09.13,00:00,129.275,130.090,128.743,129.136,73624
2010.09.14,00:00,129.139,129.397,127.628,128.934,80872
2010.09.15,00:00,128.932,134.051,128.530,133.996,98190
2010.09.16,00:00,134.004,134.234,132.962,134.051,78948
2010.09.17,00:00,134.046,135.031,133.641,134.139,73856
2010.09.20,00:00,134.223,134.419,133.137,133.157,62363
2010.09.21,00:00,133.160,133.399,132.314,132.861,73706
2010.09.22,00:00,132.860,133.375,131.703,132.288,74820
2010.09.23,00:00,132.299,132.763,131.810,132.338,72180
2010.09.24,00:00,132.336,133.746,132.266,133.211,75946
2010.09.27,00:00,133.329,133.647,132.911,133.201,65637
2010.09.28,00:00,133.205,133.739,131.944,132.456,70838
2010.09.29,00:00,132.438,132.903,131.820,132.175,65100
2010.09.30,00:00,132.177,132.715,130.834,131.150,85324
2010.10.01,00:00,131.154,132.064,131.102,131.611,74023
2010.10.04,00:00,131.561,132.354,131.148,131.948,67580
2010.10.05,00:00,131.954,132.994,131.856,132.200,79470
2010.10.06,00:00,132.201,132.406,131.430,131.660,75031
2010.10.07,00:00,131.657,131.865,130.453,130.569,81489
2010.10.08,00:00,130.581,131.065,130.124,130.732,70743
2010.10.11,00:00,130.076,130.995,130.055,130.355,61609
2010.10.12,00:00,130.371,130.708,128.947,129.304,82087
2010.10.13,00:00,129.303,130.144,128.981,129.969,76864
2010.10.14,00:00,129.973,130.472,129.643,130.369,83721
2010.10.15,00:00,130.370,130.684,129.993,130.210,75788
2010.10.18,00:00,130.111,130.190,128.679,129.127,72491
2010.10.19,00:00,129.131,129.372,127.750,128.140,87259
2010.10.20,00:00,128.128,128.755,127.337,128.481,80562
2010.10.21,00:00,128.481,129.190,127.469,127.693,84525
2010.10.22,00:00,127.698,127.885,127.071,127.559,73768
2010.10.25,00:00,127.472,127.727,126.429,127.028,89115
2010.10.26,00:00,127.026,129.119,126.788,128.996,93919
2010.10.27,00:00,128.996,129.573,128.509,128.912,94295
2010.10.28,00:00,128.913,129.348,128.067,129.105,83035
2010.10.29,00:00,129.110,129.274,127.962,128.910,87871
2010.11.01,00:00,128.899,130.324,128.823,129.231,87742
2010.11.02,00:00,129.230,129.654,128.950,129.315,85808
2010.11.03,00:00,129.314,131.223,129.015,130.503,96656
2010.11.04,00:00,130.504,131.491,130.103,131.350,100509
2010.11.05,00:00,131.349,131.986,130.479,131.462,93368
2010.11.08,00:00,131.550,131.560,130.524,130.926,88834
2010.11.09,00:00,130.936,130.995,129.819,130.424,104429
2010.11.10,00:00,130.433,133.035,130.338,132.473,109529
2010.11.11,00:00,132.474,133.226,132.243,132.956,97607
2010.11.12,00:00,132.948,133.540,130.971,132.941,109873
2010.11.15,00:00,133.010,133.744,132.889,133.399,103388
2010.11.16,00:00,133.389,133.750,132.160,132.364,108168
2010.11.17,00:00,132.362,132.954,132.207,132.283,90298
2010.11.18,00:00,132.282,134.192,132.214,133.918,92616
2010.11.19,00:00,133.908,134.176,133.031,133.466,80884
2010.11.22,00:00,133.489,134.174,132.613,132.838,92373
2010.11.23,00:00,132.839,133.356,130.830,131.203,100336
2010.11.24,00:00,131.206,131.980,130.834,131.819,100122
2010.11.25,00:00,131.817,132.011,131.338,131.832,75191
2010.11.26,00:00,131.835,132.080,130.933,131.090,85345
2010.11.29,00:00,131.079,131.352,130.852,131.048,94761
2010.11.30,00:00,131.065,131.134,129.328,130.133,104020
2010.12.01,00:00,130.132,131.581,129.908,131.354,104299
2010.12.02,00:00,131.355,131.731,130.178,130.690,102491
2010.12.03,00:00,130.688,131.051,129.457,130.164,96005
2010.12.06,00:00,130.380,130.591,129.516,129.832,93764
2010.12.07,00:00,129.831,131.761,129.509,131.497,104808
2010.12.08,00:00,131.496,132.980,131.324,132.833,105438
2010.12.09,00:00,132.831,132.897,131.723,132.081,104905
2010.12.10,00:00,132.088,132.770,131.914,132.610,86118
2010.12.13,00:00,132.662,133.034,131.794,132.282,91971
2010.12.14,00:00,132.285,132.639,131.277,131.874,97982
2010.12.15,00:00,131.871,132.277,130.760,131.024,106714
2010.12.16,00:00,131.014,131.614,130.833,131.325,96459
2010.12.17,00:00,131.326,131.378,129.983,130.416,89612
2010.12.20,00:00,130.278,130.453,129.564,129.876,84165
2010.12.21,00:00,129.878,130.299,129.238,129.514,89652
2010.12.22,00:00,129.515,129.687,128.317,128.589,85197
2010.12.23,00:00,128.587,128.720,127.438,128.023,84810
2010.12.24,00:00,128.024,128.410,127.779,127.943,54374
2010.12.27,00:00,127.966,127.984,127.372,127.606,72406
2010.12.28,00:00,127.606,127.998,126.102,126.612,78400
2010.12.29,00:00,126.611,126.780,126.096,126.526,76424
2010.12.30,00:00,126.530,126.674,125.483,125.713,75534
2010.12.31,00:00,125.715,126.979,125.669,126.525,58041
2011.01.03,00:00,126.067,126.574,125.759,126.501,67561
2011.01.04,00:00,126.506,128.574,126.319,128.010,86902
2011.01.05,00:00,128.008,129.204,127.435,128.997,88695
2011.01.06,00:00,129.003,129.265,128.411,128.697,86986
2011.01.07,00:00,128.700,129.411,128.583,129.237,88975
2011.01.10,00:00,129.145,129.330,128.293,128.730,77911
2011.01.11,00:00,128.733,130.341,128.726,129.988,80995
2011.01.12,00:00,129.977,131.124,129.597,130.709,87309
2011.01.13,00:00,130.734,131.400,130.481,130.977,88943
2011.01.14,00:00,130.980,131.855,130.439,131.465,92721
2011.01.17,00:00,131.552,131.672,130.964,131.313,86058
2011.01.18,00:00,131.320,132.481,131.271,131.820,103383
2011.01.19,00:00,131.824,132.126,130.812,131.196,108273
2011.01.20,00:00,131.193,132.093,130.664,131.912,106474
2011.01.21,00:00,131.910,132.313,131.464,132.062,97323
2011.01.24,00:00,132.182,132.324,131.678,131.856,90160
2011.01.25,00:00,131.862,132.009,129.615,129.984,108912
2011.01.26,00:00,129.986,131.052,129.497,130.821,103335
2011.01.27,00:00,130.822,132.642,130.547,131.928,105520
2011.01.28,00:00,131.936,132.045,129.790,130.209,99716
2011.01.31,00:00,130.033,131.573,129.816,131.366,97708
2011.02.01,00:00,131.365,131.949,130.926,131.243,102834
2011.02.02,00:00,131.250,132.295,131.229,131.953,101053
2011.02.03,00:00,131.954,132.916,131.446,131.667,97398
2011.02.04,00:00,131.660,132.714,130.873,132.350,89970
2011.02.07,00:00,132.375,133.234,132.221,132.620,87867
2011.02.08,00:00,132.639,132.891,131.553,132.187,96384
2011.02.09,00:00,132.218,132.975,132.078,132.561,95901
2011.02.10,00:00,132.564,134.219,132.487,134.048,98456
2011.02.11,00:00,134.045,134.192,133.235,133.508,89437
2011.02.14,00:00,133.549,133.745,133.161,133.508,87150
2011.02.15,00:00,133.507,135.424,133.491,134.996,97449
2011.02.16,00:00,135.003,135.440,134.165,134.562,94255
2011.02.17,00:00,134.571,134.926,134.340,134.709,87813
2011.02.18,00:00,134.711,135.487,134.433,135.156,86349
2011.02.21,00:00,135.007,135.451,134.679,134.852,69567
2011.02.22,00:00,134.848,134.861,133.239,133.588,98618
2011.02.23,00:00,133.594,134.620,133.359,133.609,90433
2011.02.24,00:00,133.607,133.836,131.485,132.153,92625
2011.02.25,00:00,132.174,132.449,131.107,131.610,81768
2011.02.28,00:00,131.311,133.284,131.248,132.975,84461
2011.03.01,00:00,132.966,134.112,132.910,133.189,96115
2011.03.02,00:00,133.190,133.736,132.805,133.524,90865
2011.03.03,00:00,133.523,134.167,132.916,134.062,88122
2011.03.04,00:00,134.063,135.174,133.637,133.872,82536
2011.03.07,00:00,133.800,134.048,132.904,133.352,81819
2011.03.08,00:00,133.353,133.770,133.085,133.592,82965
2011.03.09,00:00,133.594,134.255,133.586,134.068,94665
2011.03.10,00:00,134.054,134.324,132.903,133.123,92599
2011.03.11,00:00,133.130,133.712,130.850,131.585,95018
2011.03.14,00:00,131.016,132.345,130.475,132.179,93719
2011.03.15,00:00,132.182,132.506,129.180,129.839,114642
2011.03.16,00:00,129.842,130.512,122.400,125.602,117612
2011.03.17,00:00,125.612,128.022,125.604,127.748,135749
2011.03.18,00:00,127.741,132.463,127.525,130.799,123690
2011.03.21,00:00,131.209,132.463,130.937,132.459,89248
2011.03.22,00:00,132.464,132.963,131.766,132.661,94432
2011.03.23,00:00,132.664,132.668,131.126,131.435,101866
2011.03.24,00:00,131.436,131.672,130.221,130.572,98146
2011.03.25,00:00,130.576,131.044,130.171,130.466,91835
2011.03.28,00:00,130.251,131.049,130.249,130.654,86057
2011.03.29,00:00,130.653,132.090,130.283,131.958,95371
2011.03.30,00:00,131.959,133.607,131.799,133.294,97753
2011.03.31,00:00,133.278,133.813,132.457,133.398,94293
2011.04.01,00:00,133.398,135.808,133.324,135.381,95356
2011.04.04,00:00,135.529,136.104,135.174,135.697,81644
2011.04.05,00:00,135.695,138.875,135.576,138.759,73670
2011.04.06,00:00,138.755,139.658,138.101,139.416,79063
2011.04.07,00:00,139.417,139.557,137.879,138.717,81550
2011.04.08,00:00,138.708,139.999,138.438,138.809,76213
2011.04.11,00:00,139.048,139.523,137.994,138.355,71876
2011.04.12,00:00,138.355,138.553,135.723,135.807,94429
2011.04.13,00:00,135.815,137.191,135.682,136.495,82158
2011.04.14,00:00,136.494,136.742,135.276,136.477,86413
2011.04.15,00:00,136.482,137.015,135.254,135.675,73534
2011.04.18,00:00,135.668,135.847,132.980,134.220,83327
2011.04.19,00:00,134.233,134.810,133.756,134.698,78464
2011.04.20,00:00,134.703,135.787,134.642,135.348,84335
2011.04.21,00:00,135.370,135.934,134.693,135.192,79183
2011.04.22,00:00,135.191,135.735,134.769,135.033,36563
2011.04.25,00:00,135.132,135.910,134.686,134.905,65591
2011.04.26,00:00,134.904,135.138,134.233,134.486,72583
2011.04.27,00:00,134.485,136.753,134.060,136.717,85898
2011.04.28,00:00,136.715,137.015,135.492,135.639,78546
2011.04.29,00:00,135.643,135.999,135.172,135.613,53159
2011.05.02,00:00,135.660,136.090,135.092,135.231,68561
2011.05.03,00:00,135.232,135.341,132.919,133.388,73120
2011.05.04,00:00,133.392,134.235,132.743,132.870,73456
2011.05.05,00:00,132.871,133.173,130.883,131.178,82873
2011.05.06,00:00,131.182,132.788,131.175,131.921,100848
2011.05.09,00:00,131.838,132.381,131.219,131.782,83371
2011.05.10,00:00,131.783,132.477,131.434,132.327,96226
2011.05.11,00:00,132.331,134.008,131.809,132.436,105171
2011.05.12,00:00,132.438,133.136,131.213,131.822,104427
2011.05.13,00:00,131.822,131.999,130.271,130.809,96686
2011.05.16,00:00,131.077,131.467,130.377,130.770,92341
2011.05.17,00:00,130.769,133.153,130.715,132.274,102787
2011.05.18,00:00,132.276,132.479,130.757,132.006,101811
2011.05.19,00:00,132.010,132.942,131.815,132.465,100152
2011.05.20,00:00,132.464,132.955,132.111,132.551,93383
2011.05.23,00:00,132.622,132.900,131.255,132.169,101725
2011.05.24,00:00,132.170,133.108,131.414,132.570,100975
2011.05.25,00:00,132.568,133.669,132.074,133.357,99518
2011.05.26,00:00,133.359,133.763,132.633,133.292,99946
2011.05.27,00:00,133.293,133.624,132.686,133.326,95828
2011.05.30,00:00,133.178,133.469,132.985,133.300,65213
2011.05.31,00:00,133.303,135.097,133.259,134.047,99513
2011.06.01,00:00,134.045,134.330,132.034,132.178,98404
2011.06.02,00:00,132.179,132.812,131.770,132.393,99827
2011.06.03,00:00,132.394,132.547,130.649,131.811,98228
2011.06.06,00:00,131.612,132.261,130.780,130.980,94424
2011.06.07,00:00,130.981,132.051,130.853,131.669,95979
2011.06.08,00:00,131.667,131.931,130.471,131.008,98533
2011.06.09,00:00,131.010,131.943,130.891,131.465,92807
2011.06.10,00:00,131.467,131.640,129.764,130.255,92601
2011.06.13,00:00,130.290,131.413,130.219,131.364,95128
2011.06.14,00:00,131.367,132.302,131.026,131.721,93046
2011.06.15,00:00,131.722,132.001,130.671,131.064,92367
2011.06.16,00:00,131.062,131.300,129.732,130.263,103229
2011.06.17,00:00,130.247,130.322,129.330,129.574,89014
2011.06.20,00:00,129.431,130.210,128.906,130.042,86766
2011.06.21,00:00,130.041,130.323,129.654,130.255,81333
2011.06.22,00:00,130.256,130.502,128.960,128.998,88077
2011.06.23,00:00,129.000,129.284,128.458,128.831,96152
2011.06.24,00:00,128.830,128.994,128.217,128.323,90146
2011.06.27,00:00,128.140,129.522,128.140,129.286,90513
2011.06.28,00:00,129.288,129.914,128.627,129.762,91759
2011.06.29,00:00,129.760,130.053,129.087,129.716,89197
2011.06.30,00:00,129.716,129.838,128.406,129.289,93178
2011.07.01,00:00,129.291,130.041,129.027,129.811,86016
2011.07.04,00:00,129.733,130.131,129.640,129.904,72994
2011.07.05,00:00,129.903,130.828,129.725,130.163,82018
2011.07.06,00:00,130.165,130.256,128.958,129.453,79859
2011.07.07,00:00,129.454,130.088,129.063,129.726,80221
2011.07.08,00:00,129.725,130.014,128.895,129.355,79902
2011.07.11,00:00,128.970,129.396,127.404,127.633,84738
2011.07.12,00:00,127.634,127.816,125.108,126.045,103873
2011.07.13,00:00,126.045,127.357,124.884,127.172,99181
2011.07.14,00:00,127.166,128.141,126.780,127.691,100207
2011.07.15,00:00,127.694,128.003,127.157,127.603,86112
2011.07.18,00:00,127.405,127.636,126.635,126.878,85181
2011.07.19,00:00,126.877,127.836,126.773,127.622,86009
2011.07.20,00:00,127.621,127.804,126.705,127.216,82182
2011.07.21,00:00,127.218,128.199,126.981,127.832,93032
2011.07.22,00:00,127.833,128.377,127.464,127.950,82970
2011.07.25,00:00,127.873,128.022,127.085,127.381,82763
2011.07.26,00:00,127.382,128.173,127.021,127.714,83094
2011.07.27,00:00,127.744,128.080,127.160,127.297,83815
2011.07.28,00:00,127.301,127.365,126.685,127.147,77029
2011.07.29,00:00,127.144,127.338,125.932,125.977,87693
2011.08.01,00:00,126.657,128.479,124.172,125.782,98357
2011.08.02,00:00,125.780,126.870,125.298,125.698,102744
2011.08.03,00:00,125.697,126.592,125.250,126.540,99486
2011.08.04,00:00,126.541,130.810,126.466,128.155,122107
2011.08.05,00:00,128.151,129.015,127.380,128.432,119261
2011.08.08,00:00,128.423,128.846,126.459,126.844,119606
2011.08.09,00:00,126.842,127.010,124.480,125.522,132068
2011.08.10,00:00,125.530,126.203,123.281,123.965,111101
2011.08.11,00:00,123.964,124.812,123.360,124.732,111129
2011.08.12,00:00,124.728,125.163,123.948,124.744,87700
2011.08.15,00:00,124.780,125.964,124.780,125.867,83785
2011.08.16,00:00,125.859,126.404,125.276,126.342,80526
2011.08.17,00:00,126.342,126.946,125.260,126.688,83352
2011.08.18,00:00,126.685,126.750,125.645,126.438,88156
2011.08.19,00:00,126.433,126.764,125.701,125.940,95991
2011.08.22,00:00,126.356,127.294,126.120,126.309,83339
2011.08.23,00:00,126.307,126.950,126.130,126.391,84717
2011.08.24,00:00,126.391,126.712,125.588,125.999,81671
2011.08.25,00:00,126.000,126.508,125.705,126.078,85939
2011.08.26,00:00,126.073,126.192,124.478,125.307,81372
2011.08.29,00:00,125.457,126.547,125.116,126.031,73013
2011.08.30,00:00,126.028,126.311,124.639,125.030,74997
2011.08.31,00:00,125.028,125.289,124.252,124.519,74648
2011.09.01,00:00,124.513,125.282,124.100,124.414,86991
2011.09.02,00:00,124.413,124.673,124.150,124.477,77896
2011.09.05,00:00,124.202,124.387,123.503,123.884,73774
2011.09.06,00:00,123.881,125.032,123.050,123.768,85839
2011.09.07,00:00,123.758,123.858,123.164,123.485,85618
2011.09.08,00:00,123.484,124.357,123.112,123.639,77826
2011.09.09,00:00,123.637,124.209,122.349,123.145,91668
2011.09.12,00:00,122.626,122.991,121.273,122.432,96247
2011.09.13,00:00,122.433,122.457,121.224,121.369,88234
2011.09.14,00:00,121.376,121.533,120.688,120.778,80659
2011.09.15,00:00,120.773,122.205,120.645,121.146,76128
2011.09.16,00:00,121.147,121.733,120.758,121.151,75839
2011.09.19,00:00,120.975,121.143,119.456,120.234,75192
2011.09.20,00:00,120.230,120.558,119.741,120.264,81691
2011.09.21,00:00,120.262,120.480,118.353,118.456,84660
2011.09.22,00:00,118.464,119.087,116.812,116.930,98997
2011.09.23,00:00,116.927,118.856,116.854,118.140,93165
2011.09.26,00:00,118.130,118.988,117.745,118.812,95374
2011.09.27,00:00,118.811,120.415,118.487,120.054,85081
2011.09.28,00:00,120.061,120.185,118.927,119.286,89034
2011.09.29,00:00,119.286,120.816,118.735,120.026,89592
2011.09.30,00:00,120.027,120.762,119.101,119.967,92776
2011.10.03,00:00,119.828,120.322,118.170,118.208,95819
2011.10.04,00:00,118.203,119.061,117.719,118.916,91425
2011.10.05,00:00,118.921,119.075,118.061,118.690,94696
2011.10.06,00:00,118.688,118.815,116.964,118.450,90461
2011.10.07,00:00,118.448,119.969,118.234,119.321,85152
2011.10.10,00:00,119.423,120.275,119.128,120.088,77468
2011.10.11,00:00,120.089,120.191,119.329,119.349,82714
2011.10.12,00:00,119.351,122.335,119.186,121.654,88250
2011.10.13,00:00,121.640,121.662,120.318,121.203,87568
2011.10.14,00:00,121.202,122.590,120.924,122.068,76441
2011.10.17,00:00,121.974,122.613,120.793,120.926,85973
2011.10.18,00:00,120.925,121.554,119.971,120.663,86799
2011.10.19,00:00,120.664,121.666,120.420,121.119,89289
2011.10.20,00:00,121.120,121.493,120.338,121.229,93863
2011.10.21,00:00,121.226,122.056,120.726,121.542,84913
2011.10.24,00:00,121.369,122.074,120.967,121.705,85725
2011.10.25,00:00,121.702,121.999,120.916,121.711,91089
2011.10.26,00:00,121.703,121.919,120.667,121.640,91914
2011.10.27,00:00,121.642,122.486,121.104,122.232,100344
2011.10.28,00:00,122.229,122.329,121.813,122.201,87004
2011.10.31,00:00,122.062,127.261,121.857,125.680,108753
2011.11.01,00:00,125.670,126.756,124.251,124.942,103369
2011.11.02,00:00,124.946,125.282,124.316,124.501,90276
2011.11.03,00:00,124.499,125.263,123.886,125.101,85227
2011.11.04,00:00,125.098,125.540,124.599,125.386,72896
2011.11.07,00:00,125.586,125.587,124.790,125.271,77137
2011.11.08,00:00,125.260,125.586,124.947,125.012,74077
2011.11.09,00:00,125.007,125.129,123.597,123.782,83076
2011.11.10,00:00,123.784,124.056,123.063,123.687,80444
2011.11.11,00:00,123.686,124.123,122.936,123.819,76654
2011.11.14,00:00,124.246,124.262,122.310,122.576,87105
2011.11.15,00:00,122.581,123.054,121.650,121.833,84292
2011.11.16,00:00,121.836,121.955,121.114,121.184,85600
2011.11.17,00:00,121.180,121.662,120.845,121.233,88846
2011.11.18,00:00,121.231,121.723,121.013,121.392,88405
2011.11.21,00:00,121.313,121.459,120.016,120.217,87470
2011.11.22,00:00,120.214,120.887,120.098,120.294,85223
2011.11.23,00:00,120.295,120.434,119.808,119.973,69782
2011.11.24,00:00,119.972,120.135,119.346,119.456,65472
2011.11.25,00:00,119.455,120.437,119.351,119.856,75633
2011.11.28,00:00,120.099,121.653,119.879,120.918,84353
2011.11.29,00:00,120.920,121.810,120.742,121.497,80327
2011.11.30,00:00,121.496,122.492,121.014,121.844,86342
2011.12.01,00:00,121.846,122.469,121.419,121.867,81008
2011.12.02,00:00,121.869,122.567,121.270,121.506,73057
2011.12.05,00:00,121.870,122.273,121.376,121.740,74528
2011.12.06,00:00,121.739,121.770,120.952,121.216,69022
2011.12.07,00:00,121.215,122.179,121.081,121.995,67270
2011.12.08,00:00,121.993,122.009,120.896,121.286,68371
2011.12.09,00:00,121.284,122.196,120.979,121.512,64413
2011.12.12,00:00,121.557,121.765,120.680,121.390,67288
2011.12.13,00:00,121.390,121.634,120.469,120.688,67228
2011.12.14,00:00,120.687,121.106,120.261,120.713,77000
2011.12.15,00:00,120.711,120.894,120.449,120.741,69664
2011.12.16,00:00,120.742,121.113,120.397,120.840,58067
2011.12.19,00:00,120.830,121.085,120.500,120.924,68117
2011.12.20,00:00,120.923,122.140,120.867,121.959,66088
2011.12.21,00:00,121.956,122.556,121.806,122.314,64189
2011.12.22,00:00,122.314,122.731,122.192,122.506,54681
2011.12.23,00:00,122.505,122.615,121.578,121.625,45366
2011.12.26,00:00,121.824,121.964,121.333,121.828,16927
2011.12.27,00:00,121.817,122.094,121.575,121.990,43518
2011.12.28,00:00,121.984,121.989,120.291,120.440,54153
2011.12.29,00:00,120.437,120.515,119.456,119.647,57474
2011.12.30,00:00,119.644,120.029,119.243,119.443,65392
2012.01.02,00:00,119.089,119.579,118.959,119.250,36618
2012.01.03,00:00,119.251,120.145,119.148,120.042,62754
2012.01.04,00:00,120.038,120.157,119.579,119.783,64549
2012.01.05,00:00,119.781,119.923,119.162,119.445,67467
2012.01.06,00:00,119.444,119.708,118.525,118.693,68136
2012.01.09,00:00,118.587,118.849,118.234,118.735,67487
2012.01.10,00:00,118.727,119.032,118.673,118.943,55953
2012.01.11,00:00,118.941,119.079,117.686,117.770,58573
2012.01.12,00:00,117.769,118.096,117.489,117.635,58006
2012.01.13,00:00,117.630,118.157,117.269,117.843,60503
2012.01.16,00:00,117.713,117.752,117.357,117.626,49144
2012.01.17,00:00,117.621,118.250,117.517,117.770,59210
2012.01.18,00:00,117.773,118.604,117.524,118.569,69011
2012.01.19,00:00,118.563,119.694,118.294,119.390,62825
2012.01.20,00:00,119.385,119.973,119.172,119.890,62538
2012.01.23,00:00,119.656,120.180,119.463,119.862,66313
2012.01.24,00:00,119.864,121.381,119.607,121.325,66950
2012.01.25,00:00,121.322,122.023,121.200,121.752,74049
2012.01.26,00:00,121.745,121.842,121.283,121.483,70313
2012.01.27,00:00,121.482,121.550,119.994,120.568,73589
2012.01.30,00:00,120.613,120.695,119.570,119.905,65063
2012.01.31,00:00,119.902,120.595,119.729,120.155,69374
2012.02.01,00:00,120.150,120.963,119.556,120.601,65479
2012.02.02,00:00,120.603,120.722,120.204,120.432,67372
2012.02.03,00:00,120.430,121.185,120.232,121.053,62898
2012.02.06,00:00,120.952,121.216,120.460,121.075,73797
2012.02.07,00:00,121.074,122.217,120.966,121.986,73321
2012.02.08,00:00,121.985,122.832,121.388,121.823,76765
2012.02.09,00:00,121.822,122.934,121.682,122.796,79061
2012.02.10,00:00,122.797,123.138,122.010,122.230,75250
2012.02.13,00:00,122.323,122.899,122.161,122.264,73186
2012.02.14,00:00,122.260,123.127,121.652,123.040,83372
2012.02.15,00:00,123.033,123.474,122.592,123.037,82996
2012.02.16,00:00,123.036,124.770,122.782,124.675,81077
2012.02.17,00:00,124.674,126.032,124.488,125.825,78929
2012.02.20,00:00,126.096,126.799,125.757,126.180,73691
2012.02.21,00:00,126.177,126.618,125.618,125.765,80845
2012.02.22,00:00,125.769,126.554,125.572,125.758,76052
2012.02.23,00:00,125.755,126.181,125.427,125.916,71024
2012.02.24,00:00,125.910,128.926,125.768,128.789,77057
2012.02.27,00:00,129.044,129.694,126.934,127.511,81168
2012.02.28,00:00,127.503,128.214,126.645,127.900,82695
2012.02.29,00:00,127.899,129.593,127.798,129.119,81742
2012.03.01,00:00,129.118,129.551,128.733,129.380,81658
2012.03.02,00:00,129.381,130.077,129.125,129.482,78176
2012.03.05,00:00,129.465,129.630,128.204,129.351,76467
2012.03.06,00:00,129.346,129.451,126.523,127.093,79955
2012.03.07,00:00,127.091,127.806,126.600,127.611,75145
2012.03.08,00:00,127.609,129.214,127.540,129.062,76945
2012.03.09,00:00,129.061,129.711,128.629,129.210,72892
2012.03.12,00:00,129.279,129.290,128.157,128.663,72340
2012.03.13,00:00,128.658,130.346,128.229,130.144,78123
2012.03.14,00:00,130.140,131.440,130.085,131.074,77487
2012.03.15,00:00,131.071,131.672,130.183,131.231,79680
2012.03.16,00:00,131.230,132.410,130.881,132.153,69007
2012.03.19,00:00,132.048,132.643,131.438,132.492,67106
2012.03.20,00:00,132.490,132.965,132.243,132.722,58527
2012.03.21,00:00,132.723,133.463,132.145,132.260,72318
2012.03.22,00:00,132.263,132.466,130.073,130.559,83972
2012.03.23,00:00,130.555,131.536,129.980,130.604,78993
2012.03.26,00:00,130.681,132.337,130.681,132.243,75579
2012.03.27,00:00,132.238,133.347,132.002,132.632,69471
2012.03.28,00:00,132.631,132.706,131.004,131.672,78051
2012.03.29,00:00,131.670,131.804,130.145,131.552,79223
2012.03.30,00:00,131.550,132.704,130.609,132.585,83585
2012.04.02,00:00,132.992,133.219,131.173,131.485,78140
2012.04.03,00:00,131.482,131.949,130.744,131.739,81152
2012.04.04,00:00,131.740,131.816,130.248,130.986,81314
2012.04.05,00:00,130.985,131.116,129.499,130.261,75787
2012.04.06,00:00,130.254,130.844,129.133,129.447,50661
2012.04.09,00:00,129.504,129.888,128.817,129.466,56244
2012.04.10,00:00,129.466,130.196,127.858,127.933,84291
2012.04.11,00:00,127.932,129.163,127.848,128.583,80203
2012.04.12,00:00,128.581,129.325,128.557,129.060,75261
2012.04.13,00:00,129.058,129.538,128.091,128.198,72450
2012.04.16,00:00,128.064,128.321,127.105,127.814,77832
2012.04.17,00:00,127.813,128.951,127.551,128.700,70813
2012.04.18,00:00,128.702,130.424,128.689,130.149,76734
2012.04.19,00:00,130.150,131.075,130.075,130.955,78773
2012.04.20,00:00,130.956,131.773,130.834,131.364,70470
2012.04.23,00:00,131.460,131.692,130.189,130.926,68901
2012.04.24,00:00,130.929,131.380,130.302,131.236,65960
2012.04.25,00:00,131.237,131.779,130.509,131.435,73434
2012.04.26,00:00,131.436,131.559,130.501,131.039,67986
2012.04.27,00:00,131.042,131.721,130.233,130.485,78344
2012.04.30,00:00,130.596,130.829,129.352,129.551,60573
2012.05.01,00:00,129.548,130.129,129.060,129.874,54689
2012.05.02,00:00,129.875,130.748,129.472,129.787,65538
2012.05.03,00:00,129.785,130.435,129.658,129.680,55167
2012.05.04,00:00,129.681,129.961,128.837,128.889,56347
2012.05.07,00:00,128.808,129.467,128.365,129.330,65159
2012.05.08,00:00,129.329,129.546,128.612,129.021,65774
2012.05.09,00:00,129.023,129.066,127.818,128.401,72129
2012.05.10,00:00,128.400,129.377,128.107,129.019,71797
2012.05.11,00:00,129.018,129.075,128.250,128.398,69171
2012.05.14,00:00,128.463,128.852,128.021,128.450,66702
2012.05.15,00:00,128.446,128.750,128.037,128.202,69817
2012.05.16,00:00,128.203,128.476,127.647,127.766,77761
